t_0,t,temperature
1:00:50,1750.00,-13.822
1:01:00,1760.00,-13.83
1:01:10,1770.00,-13.803
1:01:20,1780.00,-13.806
1:01:30,1790.00,-13.792
1:01:40,1800.00,-13.756
1:01:50,1810.00,-13.757
1:02:00,1820.00,-13.732
1:02:10,1830.00,-13.714
1:02:20,1840.00,-13.691
1:02:30,1850.00,-13.665
1:02:40,1860.00,-13.643
1:02:50,1870.00,-13.633
1:03:00,1880.00,-13.605
1:03:10,1890.00,-13.55
1:03:20,1900.00,-13.544
1:03:30,1910.00,-13.519
1:03:40,1920.00,-13.499
1:03:50,1930.00,-13.469
1:04:00,1940.00,-13.448
1:04:10,1950.00,-13.463
1:04:20,1960.00,-13.489
1:04:30,1970.00,-13.545
1:04:40,1980.00,-13.611
1:04:50,1990.00,-13.675
1:05:00,2000.00,-13.769
1:05:10,2010.00,-13.904
1:05:20,2020.00,-14.021
1:05:30,2030.00,-14.075
1:05:40,2040.00,-14.167
1:05:50,2050.00,-14.215
1:06:00,2060.00,-14.271
1:06:10,2070.00,-14.264
1:06:20,2080.00,-14.335
1:06:30,2090.00,-14.404
1:06:40,2100.00,-14.358
1:06:50,2110.00,-14.387
1:07:00,2120.00,-14.448
1:07:10,2130.00,-14.468
1:07:20,2140.00,-14.47
1:07:30,2150.00,-14.474
1:07:40,2160.00,-14.446
1:07:50,2170.00,-14.463
1:08:00,2180.00,-14.46
1:08:10,2190.00,-14.474
1:08:20,2200.00,-14.456
1:08:30,2210.00,-14.454
1:08:40,2220.00,-14.444
1:08:50,2230.00,-14.432
1:09:00,2240.00,-14.42
1:09:10,2250.00,-14.406
1:09:20,2260.00,-14.383
1:09:30,2270.00,-14.322
1:09:40,2280.00,-14.221
1:09:50,2290.00,-14.123
1:10:00,2300.00,-13.993
1:10:10,2310.00,-13.877
1:10:20,2320.00,-13.749
1:10:30,2330.00,-13.619
1:10:40,2340.00,-13.497
1:10:50,2350.00,-13.361
1:11:00,2360.00,-13.255
1:11:10,2370.00,-13.126
1:11:20,2380.00,-13.004
1:11:30,2390.00,-12.878
1:11:40,2400.00,-12.752
1:11:50,2410.00,-12.648
1:12:00,2420.00,-12.53
1:12:10,2430.00,-12.411
1:12:20,2440.00,-12.29
1:12:30,2450.00,-12.188
1:12:40,2460.00,-12.092
1:12:50,2470.00,-12.024
1:13:00,2480.00,-11.96
1:13:10,2490.00,-11.903
1:13:20,2500.00,-11.889
1:13:30,2510.00,-11.865
1:13:40,2520.00,-11.922
1:13:50,2530.00,-11.934
1:14:00,2540.00,-11.907
1:14:10,2550.00,-11.879
1:14:20,2560.00,-11.878
1:14:30,2570.00,-11.893
1:14:40,2580.00,-11.841
1:14:50,2590.00,-11.841
1:15:00,2600.00,-11.802
1:15:10,2610.00,-11.737
1:15:20,2620.00,-11.694
1:15:30,2630.00,-11.732
1:15:40,2640.00,-11.74
1:15:50,2650.00,-11.795
1:16:00,2660.00,-11.85
1:16:10,2670.00,-11.899
1:16:20,2680.00,-11.951
1:16:30,2690.00,-12
1:16:40,2700.00,-12.07
1:16:50,2710.00,-12.098
1:17:00,2720.00,-12.099
1:17:10,2730.00,-12.126
1:17:20,2740.00,-12.16
1:17:30,2750.00,-12.175
1:17:40,2760.00,-12.18
1:17:50,2770.00,-12.22
1:18:00,2780.00,-12.251
1:18:10,2790.00,-12.243
1:18:20,2800.00,-12.261
1:18:30,2810.00,-12.256
1:18:40,2820.00,-12.261
1:18:50,2830.00,-12.273
1:19:00,2840.00,-12.259
1:19:10,2850.00,-12.273
1:19:20,2860.00,-12.276
1:19:30,2870.00,-12.276
1:19:40,2880.00,-12.281
1:19:50,2890.00,-12.265
1:20:00,2900.00,-12.259
1:20:10,2910.00,-12.259
1:20:20,2920.00,-12.249
1:20:30,2930.00,-12.25
1:20:40,2940.00,-12.246
1:20:50,2950.00,-12.229
1:21:00,2960.00,-12.206
1:21:10,2970.00,-12.209
1:21:20,2980.00,-12.198
1:21:30,2990.00,-12.183
1:21:40,3000.00,-12.2
1:21:50,3010.00,-12.253
1:22:00,3020.00,-12.312
1:22:10,3030.00,-12.375
1:22:20,3040.00,-12.485
1:22:30,3050.00,-12.576
1:22:40,3060.00,-12.686
1:22:50,3070.00,-12.745
1:23:00,3080.00,-12.813
1:23:10,3090.00,-12.898
1:23:20,3100.00,-12.901
1:23:30,3110.00,-12.982
1:23:40,3120.00,-13.117
1:23:50,3130.00,-13.163
1:24:00,3140.00,-13.256
1:24:10,3150.00,-13.264
1:24:20,3160.00,-13.33
1:24:30,3170.00,-13.38
1:24:40,3180.00,-13.446
1:24:50,3190.00,-13.524
1:25:00,3200.00,-13.536
1:25:10,3210.00,-13.545
1:25:20,3220.00,-13.542
1:25:30,3230.00,-13.512
1:25:40,3240.00,-13.49
1:25:50,3250.00,-13.526
1:26:00,3260.00,-13.542
1:26:10,3270.00,-13.54
1:26:20,3280.00,-13.499
1:26:30,3290.00,-13.535
1:26:40,3300.00,-13.563
1:26:50,3310.00,-13.534
1:27:00,3320.00,-13.528
1:27:10,3330.00,-13.495
1:27:20,3340.00,-13.513
1:27:30,3350.00,-13.499
1:27:40,3360.00,-13.478
1:27:50,3370.00,-13.477
1:28:00,3380.00,-13.471
1:28:10,3390.00,-13.443
1:28:20,3400.00,-13.433
1:28:30,3410.00,-13.424
1:28:40,3420.00,-13.419
1:28:50,3430.00,-13.395
1:29:00,3440.00,-13.359
1:29:10,3450.00,-13.354
1:29:20,3460.00,-13.334
1:29:30,3470.00,-13.298
1:29:40,3480.00,-13.289
1:29:50,3490.00,-13.277
1:30:00,3500.00,-13.241
1:30:10,3510.00,-13.221
1:30:20,3520.00,-13.197
1:30:30,3530.00,-13.173
1:30:40,3540.00,-13.138
1:30:50,3550.00,-13.138
1:31:00,3560.00,-13.149
1:31:10,3570.00,-13.168
1:31:20,3580.00,-13.229
1:31:30,3590.00,-13.306
1:31:40,3600.00,-13.36
1:31:50,3610.00,-13.425
1:32:00,3620.00,-13.53
1:32:10,3630.00,-13.603
1:32:20,3640.00,-13.63
1:32:30,3650.00,-13.7
1:32:40,3660.00,-13.796
1:32:50,3670.00,-13.842
1:33:00,3680.00,-13.904
1:33:10,3690.00,-13.943
1:33:20,3700.00,-14.036
1:33:30,3710.00,-14.094
1:33:40,3720.00,-14.094
1:33:50,3730.00,-14.095
1:34:00,3740.00,-14.114
1:34:10,3750.00,-14.122
1:34:20,3760.00,-14.142
1:34:30,3770.00,-14.162
1:34:40,3780.00,-14.143
1:34:50,3790.00,-14.186
1:35:00,3800.00,-14.198
1:35:10,3810.00,-14.218
1:35:20,3820.00,-14.211
1:35:30,3830.00,-14.212
1:35:40,3840.00,-14.193
1:35:50,3850.00,-14.198
1:36:00,3860.00,-14.186
1:36:10,3870.00,-14.179
1:36:20,3880.00,-14.188
1:36:30,3890.00,-14.173
1:36:40,3900.00,-14.147
1:36:50,3910.00,-14.129
1:37:00,3920.00,-14.126
1:37:10,3930.00,-14.092
1:37:20,3940.00,-14.07
1:37:30,3950.00,-14.059
1:37:40,3960.00,-14.025
1:37:50,3970.00,-13.999
1:38:00,3980.00,-13.989
1:38:10,3990.00,-13.975
1:38:20,4000.00,-13.925
1:38:30,4010.00,-13.903
1:38:40,4020.00,-13.889
1:38:50,4030.00,-13.871
1:39:00,4040.00,-13.822
1:39:10,4050.00,-13.785
1:39:20,4060.00,-13.767
1:39:30,4070.00,-13.737
1:39:40,4080.00,-13.727
1:39:50,4090.00,-13.702
1:40:00,4100.00,-13.699
1:40:10,4110.00,-13.743
1:40:20,4120.00,-13.771
1:40:30,4130.00,-13.807
1:40:40,4140.00,-13.871
1:40:50,4150.00,-13.93
1:41:00,4160.00,-14.024
1:41:10,4170.00,-14.103
1:41:20,4180.00,-14.158
1:41:30,4190.00,-14.241
1:41:40,4200.00,-14.378
1:41:50,4210.00,-14.395
1:42:00,4220.00,-14.474
1:42:10,4230.00,-14.529
1:42:20,4240.00,-14.542
1:42:30,4250.00,-14.559
1:42:40,4260.00,-14.553
1:42:50,4270.00,-14.605
1:43:00,4280.00,-14.614
1:43:10,4290.00,-14.647
1:43:20,4300.00,-14.637
1:43:30,4310.00,-14.669
1:43:40,4320.00,-14.675
1:43:50,4330.00,-14.661
1:44:00,4340.00,-14.651
1:44:10,4350.00,-14.649
1:44:20,4360.00,-14.658
1:44:30,4370.00,-14.648
1:44:40,4380.00,-14.634
1:44:50,4390.00,-14.632
1:45:00,4400.00,-14.61
1:45:10,4410.00,-14.604
1:45:20,4420.00,-14.594
1:45:30,4430.00,-14.526
1:45:40,4440.00,-14.435
1:45:50,4450.00,-14.324
1:46:00,4460.00,-14.199
1:46:10,4470.00,-14.088
1:46:20,4480.00,-13.966
1:46:30,4490.00,-13.824
1:46:40,4500.00,-13.718
1:46:50,4510.00,-13.58
1:47:00,4520.00,-13.473
1:47:10,4530.00,-13.359
1:47:20,4540.00,-13.221
1:47:30,4550.00,-13.106
1:47:40,4560.00,-12.979
1:47:50,4570.00,-12.868
1:48:00,4580.00,-12.753
1:48:10,4590.00,-12.638
1:48:20,4600.00,-12.538
1:48:30,4610.00,-12.419
1:48:40,4620.00,-12.334
1:48:50,4630.00,-12.261
1:49:00,4640.00,-12.176
1:49:10,4650.00,-12.102
1:49:20,4660.00,-12.074
1:49:30,4670.00,-12.074
1:49:40,4680.00,-12.096
1:49:50,4690.00,-12.118
1:50:00,4700.00,-12.055
1:50:10,4710.00,-12.092
1:50:20,4720.00,-12.063
1:50:30,4730.00,-12.096
1:50:40,4740.00,-12.07
1:50:50,4750.00,-12.029
1:51:00,4760.00,-12.007
1:51:10,4770.00,-11.985
1:51:20,4780.00,-11.936
1:51:30,4790.00,-11.928
1:51:40,4800.00,-11.963
1:51:50,4810.00,-12.006
1:52:00,4820.00,-12.002
1:52:10,4830.00,-12.079
1:52:20,4840.00,-12.152
1:52:30,4850.00,-12.205
1:52:40,4860.00,-12.223
1:52:50,4870.00,-12.28
1:53:00,4880.00,-12.309
1:53:10,4890.00,-12.327
1:53:20,4900.00,-12.379
1:53:30,4910.00,-12.404
1:53:40,4920.00,-12.437
1:53:50,4930.00,-12.457
1:54:00,4940.00,-12.478
1:54:10,4950.00,-12.491
1:54:20,4960.00,-12.504
1:54:30,4970.00,-12.493
1:54:40,4980.00,-12.498
1:54:50,4990.00,-12.514
1:55:00,5000.00,-12.519
1:55:10,5010.00,-12.516
1:55:20,5020.00,-12.529
1:55:30,5030.00,-12.514
1:55:40,5040.00,-12.523
1:55:50,5050.00,-12.512
1:56:00,5060.00,-12.513
1:56:10,5070.00,-12.514
1:56:20,5080.00,-12.487
1:56:30,5090.00,-12.473
1:56:40,5100.00,-12.466
1:56:50,5110.00,-12.475
1:57:00,5120.00,-12.46
1:57:10,5130.00,-12.438
1:57:20,5140.00,-12.424
1:57:30,5150.00,-12.41
1:57:40,5160.00,-12.407
1:57:50,5170.00,-12.413
1:58:00,5180.00,-12.438
1:58:10,5190.00,-12.478
1:58:20,5200.00,-12.511
1:58:30,5210.00,-12.59
1:58:40,5220.00,-12.723
1:58:50,5230.00,-12.822
1:59:00,5240.00,-12.94
1:59:10,5250.00,-12.915
1:59:20,5260.00,-13.022
1:59:30,5270.00,-13.156
1:59:40,5280.00,-13.263
1:59:50,5290.00,-13.281
2:00:00,5300.00,-13.358
2:00:10,5310.00,-13.423
2:00:20,5320.00,-13.43
2:00:30,5330.00,-13.518
2:00:40,5340.00,-13.552
2:00:50,5350.00,-13.568
2:01:00,5360.00,-13.556
2:01:10,5370.00,-13.548
2:01:20,5380.00,-13.584
2:01:30,5390.00,-13.553
2:01:40,5400.00,-13.584
2:01:50,5410.00,-13.558
2:02:00,5420.00,-13.559
2:02:10,5430.00,-13.583
2:02:20,5440.00,-13.599
2:02:30,5450.00,-13.596
2:02:40,5460.00,-13.594
2:02:50,5470.00,-13.595
2:03:00,5480.00,-13.597
2:03:10,5490.00,-13.586
2:03:20,5500.00,-13.561
2:03:30,5510.00,-13.538
2:03:40,5520.00,-13.53
2:03:50,5530.00,-13.517
2:04:00,5540.00,-13.519
2:04:10,5550.00,-13.513
2:04:20,5560.00,-13.493
2:04:30,5570.00,-13.464
2:04:40,5580.00,-13.459
2:04:50,5590.00,-13.435
2:05:00,5600.00,-13.407
2:05:10,5610.00,-13.402
2:05:20,5620.00,-13.378
2:05:30,5630.00,-13.354
2:05:40,5640.00,-13.326
2:05:50,5650.00,-13.3
2:06:00,5660.00,-13.292
2:06:10,5670.00,-13.258
2:06:20,5680.00,-13.242
2:06:30,5690.00,-13.223
2:06:40,5700.00,-13.217
2:06:50,5710.00,-13.24
2:07:00,5720.00,-13.249
2:07:10,5730.00,-13.294
2:07:20,5740.00,-13.352
2:07:30,5750.00,-13.419
2:07:40,5760.00,-13.532
2:07:50,5770.00,-13.64
2:08:00,5780.00,-13.733
2:08:10,5790.00,-13.828
2:08:20,5800.00,-13.967
2:08:30,5810.00,-14.014
2:08:40,5820.00,-13.994
2:08:50,5830.00,-14.131
2:09:00,5840.00,-14.097
2:09:10,5850.00,-14.131
2:09:20,5860.00,-14.192
2:09:30,5870.00,-14.212
2:09:40,5880.00,-14.248
2:09:50,5890.00,-14.283
2:10:00,5900.00,-14.277
2:10:10,5910.00,-14.251
2:10:20,5920.00,-14.287
2:10:30,5930.00,-14.253
2:10:40,5940.00,-14.247
2:10:50,5950.00,-14.271
2:11:00,5960.00,-14.24
2:11:10,5970.00,-14.24
2:11:20,5980.00,-14.235
2:11:30,5990.00,-14.21
2:11:40,6000.00,-14.202
2:11:50,6010.00,-14.198
2:12:00,6020.00,-14.178
2:12:10,6030.00,-14.151
2:12:20,6040.00,-14.141
2:12:30,6050.00,-14.127
2:12:40,6060.00,-14.102
2:12:50,6070.00,-14.079
2:13:00,6080.00,-14.056
2:13:10,6090.00,-14.042
2:13:20,6100.00,-14.005
2:13:30,6110.00,-13.996
2:13:40,6120.00,-13.963
2:13:50,6130.00,-13.923
2:14:00,6140.00,-13.915
2:14:10,6150.00,-13.877
2:14:20,6160.00,-13.857
2:14:30,6170.00,-13.829
2:14:40,6180.00,-13.793
2:14:50,6190.00,-13.766
2:15:00,6200.00,-13.745
2:15:10,6210.00,-13.724
2:15:20,6220.00,-13.706
2:15:30,6230.00,-13.699
2:15:40,6240.00,-13.742
2:15:50,6250.00,-13.775
2:16:00,6260.00,-13.832
2:16:10,6270.00,-13.909
2:16:20,6280.00,-14.001
2:16:30,6290.00,-14.113
2:16:40,6300.00,-14.164
2:16:50,6310.00,-14.215
2:17:00,6320.00,-14.251
2:17:10,6330.00,-14.373
2:17:20,6340.00,-14.395
2:17:30,6350.00,-14.502
2:17:40,6360.00,-14.516
2:17:50,6370.00,-14.515
2:18:00,6380.00,-14.562
2:18:10,6390.00,-14.594
2:18:20,6400.00,-14.597
2:18:30,6410.00,-14.62
2:18:40,6420.00,-14.625
2:18:50,6430.00,-14.628
2:19:00,6440.00,-14.609
2:19:10,6450.00,-14.652
2:19:20,6460.00,-14.657
2:19:30,6470.00,-14.623
2:19:40,6480.00,-14.626
2:19:50,6490.00,-14.629
2:20:00,6500.00,-14.637
2:20:10,6510.00,-14.617
2:20:20,6520.00,-14.611
2:20:30,6530.00,-14.589
2:20:40,6540.00,-14.59
2:20:50,6550.00,-14.566
2:21:00,6560.00,-14.56
2:21:10,6570.00,-14.534
2:21:20,6580.00,-14.514
2:21:30,6590.00,-14.445
2:21:40,6600.00,-14.367
2:21:50,6610.00,-14.267
2:22:00,6620.00,-14.119
2:22:10,6630.00,-13.995
2:22:20,6640.00,-13.86
2:22:30,6650.00,-13.738
2:22:40,6660.00,-13.609
2:22:50,6670.00,-13.49
2:23:00,6680.00,-13.375
2:23:10,6690.00,-13.256
2:23:20,6700.00,-13.127
2:23:30,6710.00,-13.027
2:23:40,6720.00,-12.893
2:23:50,6730.00,-12.794
2:24:00,6740.00,-12.679
2:24:10,6750.00,-12.567
2:24:20,6760.00,-12.495
2:24:30,6770.00,-12.418
2:24:40,6780.00,-12.36
2:24:50,6790.00,-12.336
2:25:00,6800.00,-12.32
2:25:10,6810.00,-12.341
2:25:20,6820.00,-12.351
2:25:30,6830.00,-12.377
2:25:40,6840.00,-12.322
2:25:50,6850.00,-12.282
2:26:00,6860.00,-12.322
2:26:10,6870.00,-12.314
2:26:20,6880.00,-12.301
2:26:30,6890.00,-12.281
2:26:40,6900.00,-12.245
2:26:50,6910.00,-12.175
2:27:00,6920.00,-12.112
2:27:10,6930.00,-12.054
2:27:20,6940.00,-12.08
2:27:30,6950.00,-12.045
2:27:40,6960.00,-12.066
2:27:50,6970.00,-12.143
2:28:00,6980.00,-12.161
2:28:10,6990.00,-12.174
2:28:20,7000.00,-12.223
2:28:30,7010.00,-12.216
2:28:40,7020.00,-12.262
2:28:50,7030.00,-12.288
2:29:00,7040.00,-12.313
2:29:10,7050.00,-12.314
2:29:20,7060.00,-12.345
2:29:30,7070.00,-12.354
2:29:40,7080.00,-12.377
2:29:50,7090.00,-12.405
2:30:00,7100.00,-12.404
2:30:10,7110.00,-12.394
2:30:20,7120.00,-12.404
2:30:30,7130.00,-12.413
2:30:40,7140.00,-12.419
2:30:50,7150.00,-12.416
2:31:00,7160.00,-12.413
2:31:10,7170.00,-12.406
2:31:20,7180.00,-12.409
2:31:30,7190.00,-12.423
2:31:40,7200.00,-12.416
2:31:50,7210.00,-12.388
2:32:00,7220.00,-12.377
2:32:10,7230.00,-12.367
2:32:20,7240.00,-12.345
2:32:30,7250.00,-12.33
2:32:40,7260.00,-12.329
2:32:50,7270.00,-12.319
2:33:00,7280.00,-12.306
2:33:10,7290.00,-12.333
2:33:20,7300.00,-12.363
2:33:30,7310.00,-12.421
2:33:40,7320.00,-12.498
2:33:50,7330.00,-12.559
2:34:00,7340.00,-12.644
2:34:10,7350.00,-12.738
2:34:20,7360.00,-12.816
2:34:30,7370.00,-12.895
2:34:40,7380.00,-12.988
2:34:50,7390.00,-13.065
2:35:00,7400.00,-13.131
2:35:10,7410.00,-13.19
2:35:20,7420.00,-13.229
2:35:30,7430.00,-13.261
2:35:40,7440.00,-13.318
2:35:50,7450.00,-13.348
2:36:00,7460.00,-13.405
2:36:10,7470.00,-13.402
2:36:20,7480.00,-13.475
2:36:30,7490.00,-13.446
2:36:40,7500.00,-13.486
2:36:50,7510.00,-13.499
2:37:00,7520.00,-13.523
2:37:10,7530.00,-13.529
2:37:20,7540.00,-13.502
2:37:30,7550.00,-13.541
2:37:40,7560.00,-13.52
2:37:50,7570.00,-13.53
2:38:00,7580.00,-13.523
2:38:10,7590.00,-13.512
2:38:20,7600.00,-13.494
2:38:30,7610.00,-13.499
2:38:40,7620.00,-13.484
2:38:50,7630.00,-13.464
2:39:00,7640.00,-13.453
2:39:10,7650.00,-13.449
2:39:20,7660.00,-13.429
2:39:30,7670.00,-13.413
2:39:40,7680.00,-13.399
2:39:50,7690.00,-13.38
2:40:00,7700.00,-13.377
2:40:10,7710.00,-13.364
2:40:20,7720.00,-13.323
2:40:30,7730.00,-13.311
2:40:40,7740.00,-13.286
2:40:50,7750.00,-13.271
2:41:00,7760.00,-13.26
2:41:10,7770.00,-13.233
2:41:20,7780.00,-13.224
2:41:30,7790.00,-13.189
2:41:40,7800.00,-13.167
2:41:50,7810.00,-13.162
2:42:00,7820.00,-13.139
2:42:10,7830.00,-13.157
2:42:20,7840.00,-13.203
2:42:30,7850.00,-13.25
2:42:40,7860.00,-13.309
2:42:50,7870.00,-13.395
2:43:00,7880.00,-13.481
2:43:10,7890.00,-13.521
2:43:20,7900.00,-13.593
2:43:30,7910.00,-13.67
2:43:40,7920.00,-13.741
2:43:50,7930.00,-13.831
2:44:00,7940.00,-13.874
2:44:10,7950.00,-13.949
2:44:20,7960.00,-13.979
2:44:30,7970.00,-14.05
2:44:40,7980.00,-14.12
2:44:50,7990.00,-14.081
2:45:00,8000.00,-14.079
2:45:10,8010.00,-14.114
2:45:20,8020.00,-14.104
2:45:30,8030.00,-14.116
2:45:40,8040.00,-14.151
2:45:50,8050.00,-14.155
2:46:00,8060.00,-14.13
2:46:10,8070.00,-14.123
2:46:20,8080.00,-14.146
2:46:30,8090.00,-14.143
2:46:40,8100.00,-14.141
2:46:50,8110.00,-14.138
2:47:00,8120.00,-14.121
2:47:10,8130.00,-14.122
2:47:20,8140.00,-14.105
2:47:30,8150.00,-14.094
2:47:40,8160.00,-14.093
2:47:50,8170.00,-14.076
2:48:00,8180.00,-14.069
2:48:10,8190.00,-14.035
2:48:20,8200.00,-14.03
2:48:30,8210.00,-13.996
2:48:40,8220.00,-13.974
2:48:50,8230.00,-13.953
2:49:00,8240.00,-13.93
2:49:10,8250.00,-13.909
2:49:20,8260.00,-13.906
2:49:30,8270.00,-13.88
2:49:40,8280.00,-13.844
2:49:50,8290.00,-13.826
2:50:00,8300.00,-13.784
2:50:10,8310.00,-13.756
2:50:20,8320.00,-13.739
2:50:30,8330.00,-13.699
2:50:40,8340.00,-13.68
2:50:50,8350.00,-13.666
2:51:00,8360.00,-13.68
2:51:10,8370.00,-13.713
2:51:20,8380.00,-13.782
2:51:30,8390.00,-13.841
2:51:40,8400.00,-13.925
2:51:50,8410.00,-14.036
2:52:00,8420.00,-14.063
2:52:10,8430.00,-14.137
2:52:20,8440.00,-14.223
2:52:30,8450.00,-14.344
2:52:40,8460.00,-14.439
2:52:50,8470.00,-14.461
2:53:00,8480.00,-14.489
2:53:10,8490.00,-14.529
2:53:20,8500.00,-14.525
2:53:30,8510.00,-14.532
2:53:40,8520.00,-14.539
2:53:50,8530.00,-14.568
2:54:00,8540.00,-14.589
2:54:10,8550.00,-14.602
2:54:20,8560.00,-14.637
2:54:30,8570.00,-14.626
2:54:40,8580.00,-14.629
2:54:50,8590.00,-14.63
2:55:00,8600.00,-14.628
2:55:10,8610.00,-14.61
2:55:20,8620.00,-14.597
2:55:30,8630.00,-14.584
2:55:40,8640.00,-14.574
2:55:50,8650.00,-14.557
2:56:00,8660.00,-14.545
2:56:10,8670.00,-14.537
2:56:20,8680.00,-14.508
2:56:30,8690.00,-14.498
2:56:40,8700.00,-14.463
2:56:50,8710.00,-14.426
2:57:00,8720.00,-14.424
2:57:10,8730.00,-14.405
2:57:20,8740.00,-14.374
2:57:30,8750.00,-14.309
2:57:40,8760.00,-14.223
2:57:50,8770.00,-14.109
2:58:00,8780.00,-13.996
2:58:10,8790.00,-13.869
2:58:20,8800.00,-13.733
2:58:30,8810.00,-13.606
2:58:40,8820.00,-13.487
2:58:50,8830.00,-13.359
2:59:00,8840.00,-13.251
2:59:10,8850.00,-13.134
2:59:20,8860.00,-13.021
2:59:30,8870.00,-12.912
2:59:40,8880.00,-12.842
2:59:50,8890.00,-12.773
3:00:00,8900.00,-12.733
