0,,,,,Version=1.30
10,3.23913,0.755131,-23.1117,-23.4678,
20,3.51853,1.20457,-22.9414,-23.3648,
30,3.69703,1.80088,-22.8034,-23.3077,
40,3.85054,2.25147,-22.7469,-23.2118,
50,3.96836,2.70197,-22.6207,-23.1185,
60,4.0925,,-22.3648,-23.0389,
70,4.13218,,-22.177,-23.0276,
80,4.151,,-21.9922,-23.023,
90,4.1645,3.08821,-21.6842,-22.9709,
100,4.17483,3.0912,-21.4726,-22.9686,
110,4.18162,3.09685,-21.1042,-22.9278,
120,4.18724,3.10331,-20.7948,-22.8554,
130,4.19056,3.10221,-20.4892,-22.8531,
140,4.19277,3.1022,-20.2369,-22.8079,
150,4.19359,3.10859,-19.868,-22.7875,
160,4.19324,3.10245,-19.565,-22.7221,
170,4.1924,3.11165,-19.272,-22.6883,
180,4.19089,3.12776,-18.9193,-22.65,
190,4.18911,3.1203,-18.6271,-22.6162,
200,4.18681,3.12762,-18.3382,-22.5734,
210,4.1844,3.12942,-18.0484,-22.524,
220,4.18246,3.1333,-17.7701,-22.4948,
230,4.17982,3.13771,-17.4743,-22.4634,
240,4.16363,,-17.2516,-22.4522,
250,4.15368,,-16.9105,-22.4051,
260,4.15092,,-16.7119,-22.3737,
270,4.14864,3.04427,-16.4912,-22.3312,
280,4.14627,3.03658,-16.1796,-22.3066,
290,4.1441,3.0628,-15.9643,-22.2842,
300,4.14253,3.03957,-15.7474,-22.244,
310,4.14077,3.04293,-15.5493,-22.2284,
320,4.1393,3.04286,-15.3232,-22.1837,
330,4.13814,3.04611,-15.0776,-22.1681,
340,4.13675,3.0528,-14.8747,-22.128,
350,4.13585,3.05614,-14.646,-22.1235,
360,4.13478,3.05629,-14.4758,-22.0856,
370,4.134,3.05947,-14.25,-22.0612,
380,4.13295,3.05896,-14.0225,-22.0278,
390,4.13262,3.06371,-13.9229,-21.9833,
400,4.13238,3.06548,-13.684,-21.9944,
410,4.1319,3.0684,-13.531,-21.97,
420,4.12603,,-13.3721,-21.9456,
430,4.12451,,-13.2115,-21.9167,
440,4.12427,,-13.0252,-21.9034,
450,4.12384,3.0404,-12.8689,-21.9056,
460,4.12332,3.04894,-12.7463,-21.8701,
470,4.12336,3.03742,-12.5072,-21.848,
480,4.12362,3.03356,-12.3888,-21.8435,
490,4.12404,3.0282,-12.2369,-21.8258,
500,4.12419,3.02931,-12.0851,-21.7859,
510,4.12452,3.02491,-11.9118,-21.7749,
520,4.12502,3.03351,-11.8311,-21.7882,
530,4.12614,3.0366,-11.715,-21.7616,
540,4.12622,3.03219,-11.5892,-21.7749,
550,4.12684,3.03904,-11.4535,-21.7572,
560,4.1272,3.03999,-11.3415,-21.7373,
570,4.12836,3.04131,-11.1609,-21.7152,
580,4.12853,3.04134,-11.0235,-21.7262,
590,4.12941,3.03846,-10.9627,-21.7196,
600,4.12866,,-10.7999,-21.7063,
610,4.12863,,-10.7293,-21.7107,
620,4.12874,,-10.6116,-21.6953,
630,4.13007,3.01573,-10.5332,-21.6776,
640,4.13108,3.00492,-10.3961,-21.7085,
650,4.13182,2.99977,-10.259,-21.6931,
660,4.13323,2.99234,-10.2139,-21.682,
670,4.13452,2.99766,-10.0533,-21.6975,
680,4.13588,3.0001,-9.99068,-21.6908,
690,4.13687,2.99979,-9.84778,-21.6798,
700,4.13777,3.00661,-9.8145,-21.6798,
710,4.13889,3.00533,-9.70882,-21.6798,
720,4.14007,3.00996,-9.66381,-21.6886,
730,4.14162,3.00582,-9.53466,-21.6908,
740,4.14282,3.00861,-9.44465,-21.6776,
750,4.14431,3.01226,-9.33117,-21.682,
760,4.14596,3.01519,-9.31552,-21.6864,
770,4.14762,3.01696,-9.20597,-21.6975,
780,4.14923,3.01712,-9.12771,-21.6997,
790,4.15092,3.01444,-9.04164,-21.6931,
800,4.15225,3.01422,-8.98686,-21.6908,
810,4.15342,3.01792,-8.90666,-21.7041,
820,4.15514,3.01582,-8.84406,-21.7041,
830,4.15676,3.01476,-8.72863,-21.7019,
840,4.1587,3.01726,-8.7032,-21.7395,
850,4.16017,3.01437,-8.60538,-21.7196,
860,4.16173,3.01071,-8.60734,-21.7306,
870,4.16357,3.01438,-8.50951,-21.7351,
880,4.16515,3.01035,-8.46256,-21.7572,
890,4.16711,3.01319,-8.4156,-21.7284,
900,4.16868,3.01218,-8.33146,-21.7638,
910,4.1708,,-8.23165,-21.7793,
920,4.1725,,-8.19643,-21.766,
930,4.17445,,-8.15728,-21.7859,
940,4.17596,3.00504,-8.07508,-21.7882,
950,4.17792,3.00511,-8.02614,-21.8125,
960,4.17946,3.01287,-8.0007,-21.8125,
970,4.18177,3.01108,-7.94001,-21.8236,
980,4.18435,3.01695,-7.92826,-21.8302,
990,4.18569,3.01726,-7.84603,-21.8324,
1000,4.18786,3.01363,-7.78729,-21.8435,
1010,4.18941,3.0151,-7.76379,-21.8457,
1020,4.19183,3.01112,-7.69916,-21.8657,
1030,4.19414,3.00614,-7.66391,-21.8657,
1040,4.19561,3.00799,-7.62473,-21.8768,
1050,4.19758,3.00879,-7.62473,-21.9034,
1060,4.19964,3.00607,-7.57184,-21.9078,
1070,4.202,3.00369,-7.51307,-21.9078,
1080,4.20375,3.0049,-7.49152,-21.9256,
1090,4.20591,3.00646,-7.42685,-21.9389,
1100,4.20825,3.00281,-7.38766,-21.9345,
1110,4.2104,3.00531,-7.3269,-21.9544,
1120,4.21261,3.00713,-7.33866,-21.9744,
1130,4.21462,3.00724,-7.33278,-21.97,
1140,4.2171,3.00401,-7.26614,-21.99,
1150,4.21865,3.00685,-7.24261,-21.9967,
1160,4.22121,3.00264,-7.22693,-22.0211,
1170,4.22296,3.00426,-7.21713,-22.0345,
1180,4.22544,3.00632,-7.16811,-22.0411,
1190,4.22717,3.00734,-7.17203,-22.05,
1200,4.22925,3.01174,-7.12693,-22.0812,
1210,4.23192,3.01743,-7.07398,-22.0701,
1220,4.23385,3.01192,-7.11124,-22.0723,
1230,4.23621,3.00873,-7.0426,-22.1079,
1240,4.23854,3.0099,-7.03867,-22.1168,
1250,4.24097,3.00801,-6.99944,-22.128,
1260,4.24289,3.00846,-6.95824,-22.1391,
1270,4.24601,3.00584,-7.0014,-22.1614,
1280,4.24767,3.0037,-6.97002,-22.1815,
1290,4.25019,3.00243,-6.94647,-22.1815,
1300,4.2525,3.00077,-6.89153,-22.2105,
1310,4.25527,3.00042,-6.84247,-22.2127,
1320,4.25746,3.00181,-6.84443,-22.2418,
1330,4.25755,2.99754,-6.83658,-22.2351,
1340,4.25882,2.99712,-6.89349,-22.2552,
1350,4.2562,2.99817,-6.83658,-22.2619,
1360,4.25829,2.98914,-6.81696,-22.2887,
1370,4.26039,2.98447,-6.7777,-22.3088,
1380,4.25868,2.98447,-6.78751,-22.3178,
1390,4.25656,2.97319,-6.81696,-22.3289,
1400,4.25785,2.95488,-6.78555,-22.3558,
1410,4.25866,2.95488,-6.83069,-22.3536,
1420,4.25849,2.94383,-6.77966,-22.3782,
1430,4.2585,2.94383,-6.74236,-22.3983,
1440,4.25953,2.93281,-6.78359,-22.414,
1450,4.25853,2.93281,-6.81499,-22.4275,
1460,4.25617,2.92962,-6.8091,-22.4477,
1470,4.25744,2.89197,-6.81499,-22.4477,
1480,4.25826,2.87388,-6.81303,-22.4656,
1490,4.25485,2.85366,-6.82088,-22.4813,
1500,4.25638,2.83058,-6.82873,-22.4813,
1510,4.25844,2.8102,-6.83658,-22.5015,
1520,4.25612,2.78579,-6.89349,-22.5172,
1530,4.25722,2.76266,-6.85817,-22.533,
1540,4.2594,2.73997,-6.88172,-22.5352,
1550,4.25782,2.7205,-6.92293,-22.5285,
1560,4.25993,2.70205,-6.87976,-22.5577,
1570,4.25878,2.70205,-6.93078,-22.5599,
1580,4.25954,2.67014,-7.01906,-22.5599,
1590,4.25684,2.67015,-7.00729,-22.5577,
1600,4.25915,2.6481,-7.06613,-22.5689,
1610,4.2561,2.6481,-7.05044,-22.5869,
1620,4.25647,2.62588,-7.1132,-22.5914,
1630,4.25829,2.59743,-7.1387,-22.5914,
1640,4.25709,2.59743,-7.12693,-22.6297,
1650,4.25665,2.56794,-7.1838,-22.6139,
1660,4.25854,2.53381,-7.22301,-22.6319,
1670,4.25973,2.51709,-7.28378,-22.6387,
