0,,,,,Version=1.30
10,4.03113,0.749628,-13.0609,-12.9302,
20,4.17143,1.20102,-12.9441,-12.8234,
30,4.21333,0.8938,-12.8708,-12.8036,
40,4.20803,0.893797,-12.9223,-12.7601,
50,4.21704,0.893795,-12.9223,-12.7581,
60,4.22487,0.893842,-12.9005,-12.7383,
70,4.23085,0.895656,-12.8629,-12.7127,
80,4.23687,0.896992,-12.8412,-12.6929,
90,4.24191,0.896528,-12.7996,-12.6889,
100,4.24641,0.897645,-12.7937,-12.683,
110,4.25098,0.899407,-12.7522,-12.6553,
120,4.25498,0.901251,-12.7403,-12.6494,
130,4.25665,0.901251,-12.6968,-12.6751,
140,4.25636,0.901251,-12.6573,-12.6553,
150,4.25577,0.903062,-12.6059,-12.6672,
160,4.25488,0.903063,-12.6336,-12.6751,
170,4.25588,0.901054,-12.6474,-12.6751,
180,4.25697,0.901055,-12.5684,-12.6791,
190,4.255,0.901343,-12.5487,-12.7008,
200,4.25627,0.896988,-12.525,-12.7067,
210,4.25412,0.896694,-12.5171,-12.7146,
220,4.25531,0.896678,-12.5033,-12.7304,
230,4.25707,0.877712,-12.4421,-12.7561,
240,4.25141,0.877713,-12.45,-12.766,
250,4.25238,0.871244,-12.4421,-12.7858,
260,4.25343,0.863729,-12.444,-12.8115,
270,4.2546,0.858435,-12.3769,-12.8432,
280,4.25593,0.852,-12.3809,-12.8333,
290,4.25621,0.840913,-12.375,-12.8748,
300,4.25327,0.831257,-12.3671,-12.8926,
310,4.25448,0.823982,-12.3809,-12.9361,
320,4.25533,0.81333,-12.3197,-12.9738,
330,4.25668,0.807576,-12.2901,-12.9856,
340,4.2531,0.807577,-12.3178,-13.0312,
350,4.25382,0.794877,-12.3316,-13.0589,
360,4.25457,0.790932,-12.2665,-13.0767,
370,4.25545,0.78292,-12.3059,-13.1183,
380,4.25636,0.778405,-12.227,-13.1679,
390,4.25514,0.771658,-12.2389,-13.1857,
400,4.2538,0.765423,-12.2211,-13.2134,
410,4.25422,0.76194,-12.1817,-13.2372,
420,4.25506,0.758329,-12.2132,-13.2888,
430,4.25581,0.752179,-12.2251,-13.3146,
440,4.25665,0.749742,-12.1502,-13.3424,
450,4.25299,0.744561,-12.1324,-13.382,
460,4.25329,0.739262,-12.1856,-13.4217,
470,4.25419,0.733883,-12.1344,-13.4654,
480,4.25472,0.731181,-12.1423,-13.4853,
490,4.25545,0.725758,-12.1245,-13.523,
500,4.25635,0.724273,-12.1718,-13.5628,
510,4.25495,0.723358,-12.1167,-13.5906,
520,4.25543,0.723738,-12.1048,-13.6264,
530,4.25619,0.721028,-12.1127,-13.6522,
540,4.25644,0.719901,-12.1029,-13.6681,
550,4.25313,0.71192,-12.0379,-13.7158,
560,4.25359,0.707804,-12.0753,-13.7318,
570,4.2539,0.70624,-12.0654,-13.7656,
580,4.25447,0.697166,-12.0241,-13.7934,
590,4.25528,0.694419,-12.0339,-13.8233,
600,4.25575,0.69027,-12.0477,-13.8412,
610,4.2566,0.688771,-12.0359,-13.8551,
620,4.25654,0.688513,-11.9807,-13.877,
630,4.25325,0.686704,-12.0241,-13.9209,
640,4.25351,0.682339,-11.9729,-13.9348,
650,4.25401,0.678326,-11.9532,-13.9408,
660,4.25457,0.675172,-11.9591,-13.9667,
670,4.251,0.675174,-12.0201,-13.9727,
680,4.2505,0.670944,-11.9551,-14.0046,
690,4.25093,0.666615,-11.9335,-14.0145,
700,4.25125,0.663186,-11.9473,-14.0285,
710,4.25177,0.659521,-11.9315,-14.0384,
720,4.25229,0.657146,-11.9512,-14.0484,
730,4.25286,0.656635,-11.902,-14.0644,
740,4.25326,0.654438,-11.9217,-14.0644,
750,4.25387,0.652188,-11.9197,-14.0664,
760,4.25438,0.650732,-11.8646,-14.0763,
770,4.2541,0.650733,-11.8626,-14.0823,
780,4.25095,0.647245,-11.8469,-14.0883,
790,4.25121,0.643547,-11.898,-14.0783,
800,4.25134,0.638786,-11.8488,-14.0963,
810,4.25194,0.638507,-11.8882,-14.0843,
820,4.2523,0.636432,-11.8134,-14.0923,
830,4.25273,0.633481,-11.8803,-14.1003,
840,4.25336,0.630589,-11.8528,-14.0863,
850,4.25353,0.630423,-11.839,-14.1023,
860,4.2544,0.628723,-11.8862,-14.1003,
870,4.25492,0.626008,-11.8626,-14.0943,
880,4.25116,0.62601,-11.8587,-14.0883,
890,4.25077,0.62601,-11.8114,-14.0923,
900,4.2511,0.618873,-11.8134,-14.1142,
