0,,,,,Version=1.30
10,3.82236,0.750032,4.00355,-1.38334,
20,3.89319,1.20213,3.98602,-1.37723,
30,3.95458,1.79507,3.97945,-1.40574,
40,4.01868,2.24677,3.95317,-1.43831,
50,4.07096,2.70376,3.94004,-1.4322,
60,4.13913,,3.99917,-1.44848,
70,4.15959,,3.96631,-1.48917,
80,4.17147,,4.00355,-1.51765,
90,4.181,3.1153,4.02766,-1.56847,
100,4.18857,3.13789,4.0167,-1.6274,
110,4.19448,3.15203,4.10883,-1.63755,
120,4.20027,3.14393,4.11541,-1.6802,
130,4.2044,3.1494,4.20769,-1.69644,
140,4.20921,3.15124,4.27149,-1.7208,
150,4.21317,3.15287,4.31113,-1.76746,
160,4.2165,3.15565,4.34197,-1.80802,
170,4.22037,3.15338,4.43902,-1.82627,
180,4.22349,3.15013,4.50086,-1.87897,
190,4.22719,3.15012,4.59154,-1.91948,
200,4.231,3.15014,4.64247,-1.94176,
210,4.23372,3.16106,4.74224,-1.98833,
220,4.23666,3.16356,4.79775,-2.01868,
230,4.24036,3.16945,4.89335,-2.05712,
240,4.24321,3.16956,4.94009,-2.08544,
250,4.24572,3.17098,5.02478,-2.12588,
260,4.24924,3.17635,5.05378,-2.16024,
270,4.25197,3.17887,5.18559,-2.19459,
280,4.2544,3.18405,5.24377,-2.24912,
290,4.25765,3.18544,5.23258,-2.27133,
300,4.26029,3.18544,5.38501,-2.33187,
310,4.26012,3.18544,5.45464,-2.3944,
320,4.25846,3.18544,5.54462,-2.38633,
330,4.25837,3.17632,5.54912,-2.4448,
340,4.25996,3.17632,5.7047,-2.47503,
350,4.2599,3.16811,5.71148,-2.51129,
360,4.25972,3.16811,5.78831,-2.54151,
370,4.25665,3.17486,5.81319,-2.57574,
380,4.2599,3.17486,5.89924,-2.63008,
390,4.25962,3.17486,5.90151,-2.67233,
400,4.25961,3.17486,5.93778,-2.67434,
410,4.25993,3.17486,6.02403,-2.71054,
420,4.25841,3.17486,6.06948,-2.75276,
430,4.25806,3.137,6.18327,-2.77286,
440,4.25997,3.137,6.12634,-2.82309,
450,4.25967,3.137,6.23798,-2.85122,
460,4.25836,3.137,6.26307,-2.90142,
470,4.25858,3.11228,6.2722,-2.92149,
480,4.25919,3.11228,6.34528,-2.95561,
490,4.2592,3.11228,6.35214,-3.00576,
500,4.25768,3.0524,6.32015,-3.03184,
510,4.25774,3.01208,6.33614,-3.04788,
520,4.25946,3.01208,6.39559,-3.07795,
530,4.25918,3.01208,6.4322,-3.11002,
540,4.25782,3.01208,6.42305,-3.14809,
550,4.25946,3.01208,6.45281,-3.15811,
560,4.25812,2.96714,6.44594,-3.18015,
570,4.2602,2.96714,6.46426,-3.20218,
580,4.25844,2.96714,6.48259,-3.24423,
590,4.25786,2.91942,6.48947,-3.25223,
600,4.25939,2.87309,6.45052,-3.29426,
610,4.26064,2.87309,6.42762,-3.30227,
620,4.2581,2.81932,6.48488,-3.33828,
630,4.25937,2.81932,6.44594,-3.33828,
640,4.25865,2.81932,6.51239,-3.35629,
650,4.25718,2.76844,6.46884,-3.39628,
660,4.25898,2.72044,6.47801,-3.41228,
670,4.25813,2.72044,6.39559,-3.43227,
680,4.25914,2.72044,6.4116,-3.43827,
690,4.25705,2.72044,6.3933,-3.46825,
700,4.25801,2.60516,6.41847,-3.49822,
710,4.25869,2.60516,6.35214,-3.51221,
720,4.26003,2.54818,6.33386,-3.54017,
730,4.26002,2.54818,6.33386,-3.56614,
740,4.25953,2.54818,6.30188,-3.5921,
750,4.25873,2.54818,6.26079,-3.63003,
760,4.26003,2.41888,6.23798,-3.67593,
770,4.2604,2.41888,6.22202,-3.69388,
780,4.25937,2.41888,6.14228,-3.71184,
790,4.25932,2.36177,6.13317,-3.73777,
800,4.2587,2.32439,6.0763,-3.76569,
810,4.25864,2.32439,6.10131,-3.79161,
820,4.25919,2.25631,5.96954,-3.8255,
830,4.25985,2.2262,5.96046,-3.8514,
840,4.25946,2.2262,5.92871,-3.89723,
850,4.25948,2.2262,5.84488,-3.90321,
860,4.25809,2.15789,5.84941,-3.96097,
870,4.2582,2.15789,5.7431,-3.96495,
880,4.25911,2.08172,5.7657,-4.00875,
890,4.26013,2.08172,5.73406,-4.0386,
900,4.25634,2.03799,5.64603,-4.0784,
910,4.25841,1.98192,5.59417,-4.09631,
920,4.25739,1.98192,5.53112,-4.12217,
930,4.25911,1.90887,5.46139,-4.14604,
940,4.25914,1.90887,5.4479,-4.18581,
