0,,,Version=1.30
1,,,ActionStart=20403
11,4.21352,-0.00109748,
21,4.19516,-0.00109384,
31,4.19556,,
41,4.19603,,
51,4.19639,,
61,4.19728,0.0203702,
71,4.19791,0.0268176,
81,4.19875,0.0311583,
91,4.19939,0.0334205,
101,4.20044,0.038215,
111,4.20153,0.043093,
121,4.20228,0.0470272,
131,4.20351,0.0536059,
141,4.20484,0.0613248,
151,4.20609,0.0683854,
161,4.2072,0.0737318,
171,4.20883,0.0789802,
181,4.21006,0.0862066,
189,4.21235,0.0919941,Finish=FinishedChargeCurrent
219,4.1977,-0.00109438,
249,4.19653,-0.00109428,
279,4.1959,-0.00109403,
309,4.19551,-0.00109395,
339,4.19523,-0.00109384,
369,4.19497,-0.00109384,
399,4.19477,-0.00109382,
429,4.19458,-0.00109373,
459,4.19444,-0.00109373,
489,4.1942,-0.0010936,
519,4.19405,-0.00109365,
549,4.19393,-0.0010936,
579,4.19375,-0.00109352,
609,4.19365,-0.00109352,
639,4.19353,-0.00109344,
669,4.19337,-0.00109341,
699,4.19326,-0.00109338,
729,4.1931,-0.00109338,
759,4.19306,-0.0010933,
789,4.19293,-0.00109327,
819,4.19279,-0.00109327,
849,4.19271,-0.00109325,
879,4.19259,-0.00109325,
909,4.19251,-0.00109325,
939,4.19234,-0.00109322,
969,4.19232,-0.00109314,
999,4.1922,-0.00109311,
1029,4.19208,-0.00109308,
1059,4.192,-0.00109314,
1089,4.19206,-0.00109308,
1119,4.19192,-0.00109306,
1149,4.19187,-0.001093,
1179,4.1918,-0.00109297,
1209,4.19175,-0.001093,
1239,4.19161,-0.00109295,
1269,4.19156,-0.00109297,
1299,4.19145,-0.00109297,
1329,4.19148,-0.00109292,
1359,4.19143,-0.00109292,
1389,4.19132,-0.00109289,
1419,4.19133,-0.00109295,
1449,4.19124,-0.00109287,
1479,4.19131,-0.00109284,
1509,4.19109,-0.00109287,
1539,4.19113,-0.00109289,
1569,4.19104,-0.00109284,
1599,4.19114,-0.00109292,
1629,4.19098,-0.00109284,
1659,4.19099,-0.00109287,
1689,4.19094,-0.00109284,
1719,4.191,-0.00109284,
1749,4.19088,-0.00109281,
1779,4.19086,-0.00109278,
1809,4.19083,-0.00109276,
1839,4.19083,-0.00109273,
1869,4.1907,-0.0010927,
1899,4.19071,-0.00109276,
1929,4.19071,-0.00109276,
1959,4.19065,-0.00109273,
1989,4.19021,-0.00109262,Finish=MaxDischargeTime
1999,3.87802,-1.4945,
2009,3.83845,-1.49462,
2019,3.81272,-1.49455,
2029,3.79546,-1.49442,
2039,3.78178,-1.49451,
2049,3.77135,-1.49446,
2059,3.76201,-1.49448,
2069,3.75408,-1.4945,
2079,3.74716,-1.49456,
2089,3.74041,-1.49452,
2099,3.73439,-1.4945,
2109,3.72902,-1.49465,
2119,3.72403,-1.49465,
2129,3.71963,-1.49454,
2139,3.71547,-1.49452,
2149,3.71159,-1.49457,
2159,3.7081,-1.49449,
2169,3.7049,-1.49444,
2179,3.70196,-1.49434,
2189,3.69955,-1.49464,
2199,3.69685,-1.4945,
2209,3.6945,-1.49438,
2219,3.69227,-1.49459,
2229,3.69029,-1.49453,
2239,3.68847,-1.4947,
2249,3.68661,-1.49458,
2259,3.68504,-1.49453,
2269,3.68346,-1.49448,
2279,3.682,-1.49429,
2289,3.6808,-1.49446,
2299,3.67963,-1.4944,
2309,3.67834,-1.49449,
2319,3.67729,-1.49446,
2329,3.67619,-1.49451,
2339,3.6752,-1.49453,
2349,3.67399,-1.49444,Finish=MaxDischargeTime
2379,3.93459,-0.0010323,
2409,3.97529,-0.00103994,
2439,3.99883,-0.00104504,
2469,4.01543,-0.00104873,
2499,4.02764,-0.00105141,
2529,4.03709,-0.0010538,
2559,4.04484,-0.00105553,
2589,4.05118,-0.00105702,
2619,4.05636,-0.0010583,
2649,4.06069,-0.00105933,
2679,4.06432,-0.00106022,
2709,4.06737,-0.0010609,
2739,4.07011,-0.00106158,
2769,4.07246,-0.00106215,
2799,4.0745,-0.00106269,
2829,4.07635,-0.0010631,
2859,4.07807,-0.00106356,
2889,4.07957,-0.00106394,
2919,4.08103,-0.00106432,
2949,4.08223,-0.00106464,
2979,4.08346,-0.00106491,
3009,4.08466,-0.00106527,
